,idx,CULTURE
1988,01988,
1989,01989,
1990,01990,
1991,01991,
1992,01992,
1993,01993,
1994,01994,
1995,01995,
1996,01996,
1997,01997,
1998,01998,
1999,01999,
2000,02000,
2001,02001,
2002,02002,
2003,02003,
2004,02004,
2005,02005,
2006,02006,
2007,02007,
2008,02008,
2009,02009,
2010,02010,
2011,02011,
2012,02012,
2013,02013,
2014,02014,
2015,02015,
2016,02016,
2017,02017,
2018,02018,
2019,02019,
2020,02020,
2021,02021,
2022,02022,
2023,02023,
2024,02024,
2025,02025,
2026,02026,
2027,02027,
2028,02028,
2029,02029,
2030,02030,
2031,02031,
2032,02032,
2033,02033,
2034,02034,
2035,02035,
2036,02036,
2037,02037,
2038,02038,
2039,02039,
2040,02040,
2041,02041,
2042,02042,
2043,02043,
2044,02044,
2045,02045,
2046,02046,
2047,02047,
2048,02048,
2049,02049,
2050,02050,
2051,02051,
2052,02052,
2053,02053,
2054,02054,
2055,02055,
2056,02056,
2057,02057,
2058,02058,
2059,02059,
2060,02060,
2061,02061,
2062,02062,
2063,02063,
2064,02064,
2065,02065,
2066,02066,
2067,02067,
2068,02068,
2069,02069,
2070,02070,
2071,02071,
2072,02072,
2073,02073,
2074,02074,
2075,02075,
2076,02076,
2077,02077,
2078,02078,
2079,02079,
2080,02080,
2081,02081,
2082,02082,
2083,02083,
2084,02084,
2085,02085,
2086,02086,
2087,02087,
2088,02088,
2089,02089,
2090,02090,
2091,02091,
2092,02092,
2093,02093,
2094,02094,
2095,02095,
2096,02096,
2097,02097,
2098,02098,
2099,02099,
2100,02100,
2101,02101,
2102,02102,
2103,02103,
2104,02104,
2105,02105,
2106,02106,
2107,02107,
2108,02108,
2109,02109,
2110,02110,
2111,02111,
2112,02112,
2113,02113,
2114,02114,
2115,02115,
2116,02116,
2117,02117,
2118,02118,
2119,02119,
2120,02120,
2121,02121,
2122,02122,
2123,02123,
2124,02124,
2125,02125,
2126,02126,
2127,02127,
2128,02128,
2129,02129,
2130,02130,
2131,02131,
2132,02132,
2133,02133,
2134,02134,
2135,02135,
2136,02136,
2137,02137,
2138,02138,
2139,02139,
2140,02140,
2141,02141,
2142,02142,
2143,02143,
2144,02144,
2145,02145,
2146,02146,
2147,02147,
2148,02148,
2149,02149,
2150,02150,
2151,02151,
2152,02152,
2153,02153,
2154,02154,
2155,02155,
2156,02156,
2157,02157,
2158,02158,
2159,02159,
2160,02160,
2161,02161,
2162,02162,
2163,02163,
2164,02164,
2165,02165,
2166,02166,
2167,02167,
2168,02168,
2169,02169,
2170,02170,
2171,02171,
2172,02172,
2173,02173,
2174,02174,
2175,02175,
2176,02176,
2177,02177,
2178,02178,
2179,02179,
2180,02180,
2181,02181,
2182,02182,
2183,02183,
2184,02184,
2185,02185,1.0
2186,02186,
2187,02187,
2188,02188,
2189,02189,
2190,02190,
2191,02191,
2192,02192,1.0
2193,02193,
2194,02194,
2195,02195,
2196,02196,
2197,02197,
2198,02198,
2199,02199,
2200,02200,1.0
2201,02201,
2202,02202,
2203,02203,
2204,02204,
2205,02205,
2206,02206,
2207,02207,
2208,02208,
2209,02209,1.0
2210,02210,
2211,02211,
2212,02212,
2213,02213,
2214,02214,
2215,02215,
2216,02216,
2217,02217,
2218,02218,
2219,02219,
2220,02220,
2221,02221,
2222,02222,
2223,02223,
2224,02224,
2225,02225,
2226,02226,1.0
2227,02227,
2228,02228,
2229,02229,
2230,02230,
2231,02231,
2232,02232,
2233,02233,
2234,02234,
2235,02235,
2236,02236,
2237,02237,
2238,02238,
2239,02239,
2240,02240,1.0
2241,02241,
2242,02242,
2243,02243,1.0
2244,02244,
2245,02245,
2246,02246,
2247,02247,1.0
2248,02248,
2249,02249,
2250,02250,
2251,02251,
2252,02252,
2253,02253,1.0
2254,02254,
2255,02255,
2256,02256,
2257,02257,
2258,02258,
2259,02259,
2260,02260,
2261,02261,
2262,02262,
2263,02263,
2264,02264,
2265,02265,
2266,02266,
2267,02267,
2268,02268,1.0
2269,02269,
2270,02270,
2271,02271,
2272,02272,
2273,02273,
2274,02274,
2275,02275,
2276,02276,1.0
2277,02277,
2278,02278,
2279,02279,
2280,02280,
2281,02281,
2282,02282,
2283,02283,1.0
2284,02284,
2285,02285,
2286,02286,
2287,02287,
2288,02288,
2289,02289,
2290,02290,
2291,02291,
2292,02292,
2293,02293,
2294,02294,
2295,02295,
2296,02296,
2297,02297,
2298,02298,1.0
2299,02299,
2300,02300,
2301,02301,
2302,02302,
2303,02303,
2304,02304,
2305,02305,
2306,02306,
2307,02307,
2308,02308,
2309,02309,
2310,02310,
2311,02311,
2312,02312,
2313,02313,
2314,02314,
2315,02315,
2316,02316,1.0
2317,02317,
2318,02318,
2319,02319,
2320,02320,
2321,02321,
2322,02322,
2323,02323,
2324,02324,
2325,02325,1.0
2326,02326,
2327,02327,
2328,02328,
2329,02329,
2330,02330,
2331,02331,
2332,02332,
2333,02333,
2334,02334,
2335,02335,
2336,02336,
2337,02337,
2338,02338,
2339,02339,
2340,02340,
2341,02341,
2342,02342,
2343,02343,1.0
2344,02344,
2345,02345,
2346,02346,
2347,02347,
2348,02348,
2349,02349,
2350,02350,
2351,02351,
2352,02352,
2353,02353,
2354,02354,
2355,02355,
2356,02356,
2357,02357,
2358,02358,
2359,02359,
2360,02360,
2361,02361,
2362,02362,1.0
2363,02363,
2364,02364,
2365,02365,
2366,02366,
2367,02367,
2368,02368,
2369,02369,
2370,02370,
2371,02371,
2372,02372,1.0
2373,02373,
2374,02374,
2375,02375,
2376,02376,
2377,02377,
2378,02378,
2379,02379,
2380,02380,
2381,02381,
2382,02382,
2383,02383,
2384,02384,
2385,02385,
2386,02386,1.0
2387,02387,
2388,02388,
2389,02389,
2390,02390,
2391,02391,1.0
2392,02392,
2393,02393,
2394,02394,
2395,02395,
2396,02396,
2397,02397,
2398,02398,
2399,02399,
2400,02400,
2401,02401,
2402,02402,
2403,02403,
2404,02404,1.0
2405,02405,
2406,02406,
2407,02407,
2408,02408,
2409,02409,
2410,02410,
2411,02411,
2412,02412,1.0
2413,02413,
2414,02414,
2415,02415,
2416,02416,
2417,02417,
2418,02418,
2419,02419,
2420,02420,
2421,02421,
2422,02422,
2423,02423,
2424,02424,
2425,02425,
2426,02426,
2427,02427,1.0
2428,02428,
2429,02429,
2430,02430,
2431,02431,
2432,02432,
2433,02433,
2434,02434,
2435,02435,
2436,02436,
2437,02437,
2438,02438,
2439,02439,1.0
2440,02440,
2441,02441,
2442,02442,
2443,02443,
2444,02444,
2445,02445,
2446,02446,1.0
2447,02447,
2448,02448,
2449,02449,
2450,02450,
2451,02451,1.0
2452,02452,
2453,02453,
2454,02454,
2455,02455,
2456,02456,
2457,02457,
2458,02458,
2459,02459,
2460,02460,
2461,02461,
2462,02462,
2463,02463,
2464,02464,
2465,02465,
2466,02466,
2467,02467,
2468,02468,
2469,02469,
2470,02470,
2471,02471,
2472,02472,
2473,02473,
2474,02474,
2475,02475,1.0
2476,02476,
2477,02477,
2478,02478,
2479,02479,
2480,02480,
2481,02481,
2482,02482,
2483,02483,
2484,02484,
2485,02485,
2486,02486,
2487,02487,
2488,02488,
2489,02489,
2490,02490,
2491,02491,
2492,02492,
2493,02493,
2494,02494,
2495,02495,
2496,02496,
2497,02497,
2498,02498,
2499,02499,
2500,02500,
2501,02501,
2502,02502,
2503,02503,
2504,02504,
2505,02505,1.0
2506,02506,
2507,02507,
2508,02508,
2509,02509,
2510,02510,
2511,02511,
2512,02512,
2513,02513,
2514,02514,
2515,02515,1.0
2516,02516,
2517,02517,
2518,02518,
2519,02519,
2520,02520,
2521,02521,
2522,02522,
2523,02523,1.0
2524,02524,
2525,02525,
2526,02526,
2527,02527,
2528,02528,
2529,02529,
2530,02530,
2531,02531,
2532,02532,
2533,02533,1.0
2534,02534,
2535,02535,
2536,02536,
2537,02537,
2538,02538,
2539,02539,
2540,02540,
2541,02541,
2542,02542,
2543,02543,
2544,02544,
2545,02545,
2546,02546,
2547,02547,
2548,02548,
2549,02549,
2550,02550,
2551,02551,
2552,02552,1.0
2553,02553,
2554,02554,
2555,02555,
2556,02556,
2557,02557,
2558,02558,
2559,02559,
2560,02560,
2561,02561,
2562,02562,
2563,02563,
2564,02564,
2565,02565,1.0
2566,02566,
2567,02567,
2568,02568,
2569,02569,
2570,02570,
2571,02571,
2572,02572,
2573,02573,
2574,02574,
2575,02575,
2576,02576,
2577,02577,
2578,02578,
2579,02579,
2580,02580,
2581,02581,
2582,02582,1.0
2583,02583,
2584,02584,
2585,02585,
2586,02586,
2587,02587,
2588,02588,
2589,02589,
2590,02590,
2591,02591,
2592,02592,
2593,02593,
2594,02594,
2595,02595,
2596,02596,
2597,02597,
2598,02598,
2599,02599,
2600,02600,
2601,02601,
2602,02602,
2603,02603,
2604,02604,
2605,02605,
2606,02606,1.0
2607,02607,
2608,02608,
2609,02609,
2610,02610,
2611,02611,
2612,02612,
2613,02613,
2614,02614,
2615,02615,
2616,02616,
2617,02617,1.0
2618,02618,
2619,02619,
2620,02620,
2621,02621,
2622,02622,
2623,02623,
2624,02624,
2625,02625,
2626,02626,
2627,02627,
2628,02628,
2629,02629,
2630,02630,
2631,02631,
2632,02632,
2633,02633,
2634,02634,
2635,02635,
2636,02636,
2637,02637,1.0
2638,02638,
2639,02639,
2640,02640,
2641,02641,
2642,02642,
2643,02643,
2644,02644,
2645,02645,
2646,02646,
2647,02647,
2648,02648,
2649,02649,
2650,02650,
2651,02651,1.0
2652,02652,
2653,02653,
2654,02654,
2655,02655,
2656,02656,
2657,02657,
2658,02658,
2659,02659,
2660,02660,
2661,02661,
2662,02662,
2663,02663,
2664,02664,
2665,02665,
2666,02666,
2667,02667,
2668,02668,
2669,02669,
2670,02670,
2671,02671,
2672,02672,
2673,02673,
2674,02674,
2675,02675,
2676,02676,
2677,02677,
2678,02678,1.0
2679,02679,
2680,02680,
2681,02681,
2682,02682,
2683,02683,
2684,02684,
2685,02685,
2686,02686,
2687,02687,
2688,02688,
2689,02689,
2690,02690,
2691,02691,
2692,02692,
2693,02693,1.0
2694,02694,
2695,02695,
2696,02696,
2697,02697,
2698,02698,
2699,02699,
2700,02700,
2701,02701,
2702,02702,
2703,02703,
2704,02704,
2705,02705,
2706,02706,
2707,02707,
2708,02708,
2709,02709,
2710,02710,
2711,02711,
2712,02712,
2713,02713,
2714,02714,
2715,02715,
2716,02716,
2717,02717,
2718,02718,1.0
2719,02719,
2720,02720,
2721,02721,
2722,02722,
2723,02723,
2724,02724,
2725,02725,
2726,02726,
2727,02727,
2728,02728,
2729,02729,
2730,02730,
2731,02731,
2732,02732,1.0
2733,02733,
2734,02734,
2735,02735,
2736,02736,
2737,02737,
2738,02738,
2739,02739,
2740,02740,
2741,02741,
2742,02742,
2743,02743,
2744,02744,
2745,02745,
2746,02746,
2747,02747,
2748,02748,
2749,02749,
2750,02750,
2751,02751,
2752,02752,
2753,02753,
2754,02754,
2755,02755,
2756,02756,
2757,02757,
2758,02758,
2759,02759,
2760,02760,
2761,02761,
2762,02762,1.0
2763,02763,
2764,02764,
2765,02765,
2766,02766,
2767,02767,
2768,02768,
2769,02769,
2770,02770,
2771,02771,
2772,02772,
2773,02773,
2774,02774,
2775,02775,
2776,02776,
2777,02777,
2778,02778,
2779,02779,
2780,02780,
2781,02781,
2782,02782,
2783,02783,
2784,02784,
2785,02785,
2786,02786,
2787,02787,
2788,02788,
2789,02789,
2790,02790,
2791,02791,
2792,02792,
2793,02793,
2794,02794,
2795,02795,1.0
2796,02796,
2797,02797,
2798,02798,
2799,02799,
2800,02800,
2801,02801,
2802,02802,
2803,02803,
2804,02804,
2805,02805,
2806,02806,
2807,02807,1.0
2808,02808,
2809,02809,
2810,02810,
2811,02811,
2812,02812,
2813,02813,
2814,02814,
2815,02815,
2816,02816,1.0
2817,02817,
2818,02818,
2819,02819,
2820,02820,
2821,02821,
2822,02822,
2823,02823,
2824,02824,
2825,02825,
2826,02826,
2827,02827,
2828,02828,
2829,02829,
2830,02830,
2831,02831,1.0
2832,02832,
2833,02833,
2834,02834,
2835,02835,
2836,02836,
2837,02837,
2838,02838,
2839,02839,
2840,02840,
2841,02841,
2842,02842,
2843,02843,1.0
2844,02844,
2845,02845,
2846,02846,
2847,02847,
2848,02848,
2849,02849,
2850,02850,
2851,02851,1.0
2852,02852,
2853,02853,
2854,02854,
2855,02855,
2856,02856,
2857,02857,
2858,02858,
2859,02859,
2860,02860,
2861,02861,
2862,02862,
2863,02863,
2864,02864,
2865,02865,
2866,02866,1.0
2867,02867,
2868,02868,
2869,02869,
2870,02870,
2871,02871,
2872,02872,
2873,02873,
2874,02874,
2875,02875,1.0
2876,02876,
2877,02877,
2878,02878,
2879,02879,
2880,02880,
2881,02881,
2882,02882,
2883,02883,
2884,02884,
2885,02885,
2886,02886,
2887,02887,
2888,02888,
2889,02889,
2890,02890,
2891,02891,
2892,02892,
2893,02893,1.0
2894,02894,
2895,02895,
2896,02896,
2897,02897,
2898,02898,
2899,02899,
2900,02900,
2901,02901,
2902,02902,
2903,02903,
2904,02904,
2905,02905,
2906,02906,
2907,02907,
2908,02908,
2909,02909,
2910,02910,
2911,02911,1.0
2912,02912,
2913,02913,
2914,02914,
2915,02915,
2916,02916,
2917,02917,
2918,02918,
2919,02919,
2920,02920,
2921,02921,
2922,02922,
2923,02923,
2924,02924,
2925,02925,
2926,02926,
2927,02927,
2928,02928,
2929,02929,
2930,02930,
2931,02931,
2932,02932,
2933,02933,
2934,02934,
2935,02935,
2936,02936,
2937,02937,1.0
2938,02938,
2939,02939,
2940,02940,
2941,02941,
2942,02942,
2943,02943,
2944,02944,
2945,02945,
2946,02946,
2947,02947,
2948,02948,
2949,02949,
2950,02950,
2951,02951,
2952,02952,
2953,02953,
2954,02954,
2955,02955,
2956,02956,
2957,02957,
2958,02958,
2959,02959,
2960,02960,
2961,02961,
2962,02962,
2963,02963,
2964,02964,
2965,02965,
2966,02966,
2967,02967,
2968,02968,
2969,02969,
2970,02970,
2971,02971,
2972,02972,
2973,02973,
2974,02974,
2975,02975,
2976,02976,
2977,02977,
2978,02978,
2979,02979,
2980,02980,
2981,02981,
2982,02982,
2983,02983,
2984,02984,
2985,02985,
2986,02986,
2987,02987,
2988,02988,
2989,02989,
2990,02990,
2991,02991,
2992,02992,
2993,02993,
2994,02994,
2995,02995,
2996,02996,
2997,02997,
2998,02998,
2999,02999,
3000,03000,
3001,03001,
3002,03002,
3003,03003,
3004,03004,
3005,03005,
3006,03006,
3007,03007,
3008,03008,
3009,03009,
3010,03010,
3011,03011,
3012,03012,
3013,03013,
3014,03014,
3015,03015,
3016,03016,
3017,03017,
3018,03018,
3019,03019,
3020,03020,
3021,03021,
3022,03022,
3023,03023,
3024,03024,
3025,03025,
3026,03026,
3027,03027,
3028,03028,
3029,03029,
3030,03030,
3031,03031,
3032,03032,
3033,03033,
3034,03034,
3035,03035,
3036,03036,
3037,03037,
3038,03038,
3039,03039,
3040,03040,
3041,03041,
3042,03042,
3043,03043,
3044,03044,
3045,03045,
3046,03046,
3047,03047,
3048,03048,
3049,03049,
3050,03050,
3051,03051,
3052,03052,
3053,03053,
3054,03054,
3055,03055,
3056,03056,
3057,03057,
3058,03058,
3059,03059,
3060,03060,
3061,03061,
3062,03062,
3063,03063,
3064,03064,
3065,03065,
3066,03066,
3067,03067,
3068,03068,
3069,03069,
3070,03070,
3071,03071,
3072,03072,
3073,03073,
3074,03074,
3075,03075,
3076,03076,
3077,03077,
3078,03078,
3079,03079,
3080,03080,
3081,03081,
3082,03082,
3083,03083,
3084,03084,
3085,03085,
3086,03086,
3087,03087,
3088,03088,
3089,03089,
3090,03090,
3091,03091,
3092,03092,
3093,03093,
3094,03094,
3095,03095,
3096,03096,
3097,03097,
3098,03098,
3099,03099,
3100,03100,
3101,03101,
3102,03102,
3103,03103,
3104,03104,
3105,03105,
3106,03106,
3107,03107,
3108,03108,
3109,03109,
3110,03110,
3111,03111,
3112,03112,
3113,03113,
3114,03114,
3115,03115,
3116,03116,
3117,03117,
3118,03118,
3119,03119,
3120,03120,
3121,03121,
3122,03122,
3123,03123,
3124,03124,
3125,03125,
3126,03126,
3127,03127,
3128,03128,
3129,03129,
3130,03130,
3131,03131,
3132,03132,
3133,03133,
3134,03134,
3135,03135,
3136,03136,
3137,03137,
3138,03138,
3139,03139,
3140,03140,
3141,03141,
3142,03142,
3143,03143,
3144,03144,
3145,03145,
3146,03146,
3147,03147,
3148,03148,
3149,03149,
3150,03150,
3151,03151,
3152,03152,
3153,03153,
3154,03154,
3155,03155,
3156,03156,
3157,03157,
3158,03158,
3159,03159,
3160,03160,
3161,03161,
3162,03162,
3163,03163,
3164,03164,
3165,03165,
3166,03166,
3167,03167,
3168,03168,
3169,03169,
3170,03170,
3171,03171,
3172,03172,
3173,03173,
3174,03174,
3175,03175,
3176,03176,
3177,03177,
3178,03178,
3179,03179,
3180,03180,
3181,03181,
3182,03182,
3183,03183,
3184,03184,
3185,03185,
3186,03186,
3187,03187,
3188,03188,
3189,03189,
3190,03190,
3191,03191,
3192,03192,
3193,03193,
3194,03194,
3195,03195,
3196,03196,
3197,03197,
3198,03198,
3199,03199,
3200,03200,
3201,03201,
3202,03202,
3203,03203,
3204,03204,
3205,03205,
3206,03206,
3207,03207,
3208,03208,
3209,03209,
3210,03210,
3211,03211,
3212,03212,
3213,03213,
3214,03214,
3215,03215,
3216,03216,
3217,03217,
3218,03218,
3219,03219,
3220,03220,
3221,03221,
3222,03222,
3223,03223,
3224,03224,
3225,03225,
3226,03226,
3227,03227,
3228,03228,
3229,03229,
3230,03230,
3231,03231,
3232,03232,
3233,03233,
3234,03234,
3235,03235,
3236,03236,
3237,03237,
3238,03238,
3239,03239,
3240,03240,
3241,03241,
3242,03242,
3243,03243,
3244,03244,
3245,03245,
3246,03246,
3247,03247,
3248,03248,
3249,03249,
3250,03250,
3251,03251,
3252,03252,
3253,03253,
3254,03254,
3255,03255,
3256,03256,
3257,03257,
3258,03258,
3259,03259,
3260,03260,
3261,03261,
3262,03262,
3263,03263,
3264,03264,
3265,03265,
3266,03266,
3267,03267,
3268,03268,
3269,03269,
3270,03270,
3271,03271,
3272,03272,
3273,03273,
3274,03274,
3275,03275,
3276,03276,
3277,03277,
3278,03278,
3279,03279,
3280,03280,
3281,03281,
3282,03282,
3283,03283,
3284,03284,
3285,03285,
3286,03286,
3287,03287,
3288,03288,
3289,03289,
3290,03290,
3291,03291,
3292,03292,
3293,03293,
3294,03294,
3295,03295,
3296,03296,
3297,03297,
3298,03298,
3299,03299,
3300,03300,
3301,03301,
3302,03302,
3303,03303,
3304,03304,
3305,03305,
3306,03306,
3307,03307,
3308,03308,
3309,03309,
3310,03310,
3311,03311,
3312,03312,
3313,03313,
3314,03314,
3315,03315,
3316,03316,
3317,03317,
3318,03318,
3319,03319,
3320,03320,
3321,03321,
3322,03322,
3323,03323,
3324,03324,
3325,03325,
3326,03326,
3327,03327,
3328,03328,
3329,03329,
3330,03330,
3331,03331,
3332,03332,
3333,03333,
3334,03334,
3335,03335,
3336,03336,
3337,03337,
3338,03338,
3339,03339,
3340,03340,
3341,03341,
3342,03342,
3343,03343,
3344,03344,
3345,03345,
3346,03346,
3347,03347,
3348,03348,
3349,03349,
3350,03350,
3351,03351,
3352,03352,
3353,03353,
3354,03354,
3355,03355,
3356,03356,
3357,03357,
3358,03358,
3359,03359,
3360,03360,
3361,03361,
3362,03362,
3363,03363,
3364,03364,
3365,03365,
3366,03366,
3367,03367,
3368,03368,
3369,03369,
3370,03370,
3371,03371,
3372,03372,
3373,03373,
3374,03374,
3375,03375,
3376,03376,
3377,03377,
3378,03378,
3379,03379,
3380,03380,
3381,03381,
3382,03382,
3383,03383,
3384,03384,
3385,03385,
3386,03386,
3387,03387,
3388,03388,
3389,03389,
3390,03390,
3391,03391,
3392,03392,
3393,03393,
3394,03394,
3395,03395,
3396,03396,
3397,03397,
3398,03398,
3399,03399,
3400,03400,
3401,03401,
3402,03402,
3403,03403,
3404,03404,
3405,03405,
3406,03406,
3407,03407,
3408,03408,
3409,03409,
3410,03410,
3411,03411,
3412,03412,
3413,03413,
3414,03414,
3415,03415,
3416,03416,
3417,03417,
3418,03418,
3419,03419,
3420,03420,
3421,03421,
3422,03422,
3423,03423,
3424,03424,
3425,03425,
3426,03426,
3427,03427,
3428,03428,
3429,03429,
3430,03430,
3431,03431,
3432,03432,
3433,03433,
3434,03434,
3435,03435,
3436,03436,
3437,03437,
3438,03438,
3439,03439,
3440,03440,
3441,03441,
3442,03442,
3443,03443,
3444,03444,
3445,03445,
3446,03446,
3447,03447,
3448,03448,
3449,03449,
3450,03450,
3451,03451,
3452,03452,
3453,03453,
3454,03454,
3455,03455,
3456,03456,
3457,03457,
3458,03458,
3459,03459,
3460,03460,
3461,03461,
3462,03462,
3463,03463,
3464,03464,
3465,03465,
3466,03466,
3467,03467,
3468,03468,
3469,03469,
3470,03470,
3471,03471,
3472,03472,
3473,03473,
3474,03474,
3475,03475,
3476,03476,
3477,03477,
3478,03478,
3479,03479,
3480,03480,
3481,03481,
3482,03482,
3483,03483,
3484,03484,
3485,03485,
3486,03486,
3487,03487,
3488,03488,
3489,03489,
3490,03490,
3491,03491,
3492,03492,
3493,03493,
3494,03494,
3495,03495,
3496,03496,
3497,03497,
3498,03498,
3499,03499,
3500,03500,
3501,03501,
3502,03502,
3503,03503,
3504,03504,
3505,03505,
3506,03506,
3507,03507,
3508,03508,
3509,03509,
3510,03510,
3511,03511,
3512,03512,
3513,03513,
3514,03514,
3515,03515,
3516,03516,
3517,03517,
3518,03518,
3519,03519,
3520,03520,
3521,03521,
3522,03522,
3523,03523,
3524,03524,
3525,03525,
3526,03526,
3527,03527,
3528,03528,
3529,03529,
3530,03530,
3531,03531,
3532,03532,
3533,03533,
3534,03534,
3535,03535,
3536,03536,
3537,03537,
3538,03538,
3539,03539,
3540,03540,
3541,03541,
3542,03542,
3543,03543,
3544,03544,
3545,03545,
3546,03546,
3547,03547,
3548,03548,
3549,03549,
3550,03550,
3551,03551,
3552,03552,
3553,03553,
3554,03554,
3555,03555,
3556,03556,
3557,03557,
3558,03558,
3559,03559,
3560,03560,
3561,03561,
3562,03562,
3563,03563,
3564,03564,
3565,03565,
3566,03566,
3567,03567,
3568,03568,
3569,03569,
3570,03570,
3571,03571,
3572,03572,
3573,03573,
3574,03574,
3575,03575,
3576,03576,
3577,03577,
3578,03578,
3579,03579,
3580,03580,
3581,03581,
3582,03582,
3583,03583,
3584,03584,
3585,03585,
3586,03586,
3587,03587,
3588,03588,
3589,03589,
3590,03590,
3591,03591,
3592,03592,
3593,03593,
3594,03594,
3595,03595,
3596,03596,
3597,03597,
3598,03598,
3599,03599,
3600,03600,
3601,03601,
3602,03602,
3603,03603,
3604,03604,
3605,03605,
3606,03606,
3607,03607,
3608,03608,
3609,03609,
3610,03610,
3611,03611,
3612,03612,
3613,03613,
3614,03614,
3615,03615,
3616,03616,
3617,03617,
3618,03618,
3619,03619,
3620,03620,
3621,03621,
3622,03622,
3623,03623,
3624,03624,
3625,03625,
3626,03626,
3627,03627,
3628,03628,
3629,03629,
3630,03630,
3631,03631,
3632,03632,
3633,03633,
3634,03634,
3635,03635,
3636,03636,
3637,03637,
3638,03638,
3639,03639,
3640,03640,
3641,03641,
3642,03642,
3643,03643,
3644,03644,
3645,03645,
3646,03646,
3647,03647,
3648,03648,
3649,03649,
3650,03650,
3651,03651,
3652,03652,
3653,03653,
3654,03654,
3655,03655,
3656,03656,
3657,03657,
3658,03658,
3659,03659,
3660,03660,
3661,03661,
3662,03662,
3663,03663,0.0
3664,03664,0.0
3665,03665,0.0
3666,03666,0.0
3667,03667,1.0
3668,03668,
3669,03669,1.0
3670,03670,
3671,03671,
3672,03672,
3673,03673,
3674,03674,
3675,03675,
3676,03676,
3677,03677,
3678,03678,
3679,03679,
3680,03680,
3681,03681,
3682,03682,
3683,03683,
3684,03684,
3685,03685,
3686,03686,
3687,03687,
3688,03688,
3689,03689,
3690,03690,
3691,03691,
3692,03692,
3693,03693,
3694,03694,
3695,03695,
3696,03696,
3697,03697,
3698,03698,
3699,03699,
3700,03700,
3701,03701,
3702,03702,
3703,03703,
3704,03704,
3705,03705,
3706,03706,
3707,03707,
3708,03708,
3709,03709,
3710,03710,
3711,03711,
3712,03712,
3713,03713,
3714,03714,
3715,03715,
3716,03716,
3717,03717,
3718,03718,
3719,03719,
3720,03720,
3721,03721,
3722,03722,
3723,03723,
3724,03724,
3725,03725,
3726,03726,
3727,03727,
3728,03728,
3729,03729,
3730,03730,
3731,03731,
3732,03732,
3733,03733,
3734,03734,
3735,03735,
3736,03736,
3737,03737,
